id,default_probability,recommended_plan,plan_success_probability
629066,0.982725868023188,standart_yapilandirma,0.49786356
629072,0.7077312473981079,standart_yapilandirma,0.49786356
629080,0.8204359281589426,standart_yapilandirma,0.49786356
629081,0.9848308698573254,standart_yapilandirma,0.49786356
629083,0.9963147760849156,standart_yapilandirma,0.49786356
629084,0.579185660727521,standart_yapilandirma,0.49786356
629089,0.8508157723781882,standart_yapilandirma,0.49786356
629093,0.9955458623623734,standart_yapilandirma,0.49786356
629099,0.9982736287697584,standart_yapilandirma,0.49786356
629104,0.8025169960055152,standart_yapilandirma,0.49786356
629105,0.7969366004196232,standart_yapilandirma,0.49786356
629106,0.6388514916541853,standart_yapilandirma,0.49786356
629110,0.8969241261875466,standart_yapilandirma,0.49786356
629111,0.9984243352410748,standart_yapilandirma,0.49786356
629113,0.9603682786377714,standart_yapilandirma,0.49786356
629120,0.6477997279529069,standart_yapilandirma,0.49786356
629126,0.8851755079331759,standart_yapilandirma,0.49786356
629128,0.7744331683659841,standart_yapilandirma,0.49786356
629131,0.5838378525271556,standart_yapilandirma,0.49786356
629132,0.7743171149719026,standart_yapilandirma,0.49786356
629138,0.8887909854058897,standart_yapilandirma,0.49786356
629143,0.9771648335791168,standart_yapilandirma,0.49786356
629144,0.8723545407010072,standart_yapilandirma,0.49786356
629150,0.9755440417770914,standart_yapilandirma,0.49786356
629152,0.6041110018340137,standart_yapilandirma,0.49786356
629153,0.9989342866867308,standart_yapilandirma,0.49786356
629162,0.9985643444687144,standart_yapilandirma,0.49786356
629164,0.7747276525503776,standart_yapilandirma,0.49786356
629165,0.5282468770971558,standart_yapilandirma,0.49786356
629182,0.9938212628967048,standart_yapilandirma,0.49786356
629185,0.9980266071588116,standart_yapilandirma,0.49786356
629187,0.509318493341093,standart_yapilandirma,0.49786356
629188,0.8847815299658972,standart_yapilandirma,0.49786356
629199,0.912540463215292,standart_yapilandirma,0.49786356
629201,0.9902735620211328,standart_yapilandirma,0.49786356
629210,0.9224707139457504,standart_yapilandirma,0.49786356
629211,0.9967872455496568,standart_yapilandirma,0.49786356
629220,0.6654734680925392,standart_yapilandirma,0.49786356
629224,0.810935537740096,standart_yapilandirma,0.49786356
629230,0.6730713589694008,standart_yapilandirma,0.49786356
629234,0.8701192398814042,standart_yapilandirma,0.49786356
629239,0.6449024277229991,standart_yapilandirma,0.49786356
629241,0.9924231503245916,standart_yapilandirma,0.49786356
629243,0.7036819415719732,standart_yapilandirma,0.49786356
629246,0.5858441779308001,standart_yapilandirma,0.49786356
629254,0.9842911663735044,standart_yapilandirma,0.49786356
629266,0.954783567944373,standart_yapilandirma,0.49786356
629271,0.8104889839139338,standart_yapilandirma,0.49786356
629279,0.9978216418880044,standart_yapilandirma,0.49786356
629283,0.9992767367126336,standart_yapilandirma,0.49786356
629286,0.9906813028284952,standart_yapilandirma,0.49786356
629287,0.5302979297096667,standart_yapilandirma,0.49786356
629290,0.657305723662176,standart_yapilandirma,0.49786356
629301,0.9922839736850722,standart_yapilandirma,0.49786356
629302,0.9249673575651884,standart_yapilandirma,0.49786356
629306,0.9984302748036386,standart_yapilandirma,0.49786356
629307,0.6019169685948558,standart_yapilandirma,0.49786356
629309,0.91863207423311,standart_yapilandirma,0.49786356
629311,0.6544726456310441,standart_yapilandirma,0.49786356
629312,0.998667314674634,standart_yapilandirma,0.49786356
629313,0.6190104273426693,standart_yapilandirma,0.49786356
629317,0.6567752587555826,standart_yapilandirma,0.49786356
629321,0.9919834687243008,standart_yapilandirma,0.49786356
629323,0.5027485381441392,standart_yapilandirma,0.49786356
629325,0.8660893695832943,standart_yapilandirma,0.49786356
629327,0.9585820396121788,standart_yapilandirma,0.49786356
629337,0.9626261273860302,standart_yapilandirma,0.49786356
629343,0.6464861274001312,standart_yapilandirma,0.49786356
629351,0.8299213313873068,standart_yapilandirma,0.49786356
629352,0.5843299103999711,standart_yapilandirma,0.49786356
629353,0.9994924560469424,standart_yapilandirma,0.49786356
629358,0.8026477090810469,standart_yapilandirma,0.49786356
629359,0.7627434710546592,standart_yapilandirma,0.49786356
629361,0.9599016751945724,standart_yapilandirma,0.49786356
629363,0.6296653424739174,standart_yapilandirma,0.49786356
629364,0.6989844130689871,standart_yapilandirma,0.49786356
629365,0.7004166047865339,standart_yapilandirma,0.49786356
629366,0.713501417603779,standart_yapilandirma,0.49786356
629367,0.5476545466438592,standart_yapilandirma,0.49786356
629368,0.5321304597020804,standart_yapilandirma,0.49786356
629377,0.93807542793737,standart_yapilandirma,0.49786356
629379,0.9714523069214464,standart_yapilandirma,0.49786356
629380,0.9659246546482232,standart_yapilandirma,0.49786356
629383,0.5948562050111078,standart_yapilandirma,0.49786356
629387,0.5660798426656697,standart_yapilandirma,0.49786356
629396,0.998036622349185,standart_yapilandirma,0.49786356
629398,0.996388852629643,standart_yapilandirma,0.49786356
629400,0.9943579110486804,standart_yapilandirma,0.49786356
629402,0.5988038392482957,standart_yapilandirma,0.49786356
629405,0.8507070438842788,standart_yapilandirma,0.49786356
629413,0.9969325198925412,standart_yapilandirma,0.49786356
629415,0.8456000660303817,standart_yapilandirma,0.49786356
629416,0.9629659852731088,standart_yapilandirma,0.49786356
629417,0.6698683575281751,standart_yapilandirma,0.49786356
629420,0.5520715020327751,standart_yapilandirma,0.49786356
629427,0.950228888807229,standart_yapilandirma,0.49786356
629430,0.996234627804521,standart_yapilandirma,0.49786356
629431,0.9926916475401856,standart_yapilandirma,0.49786356
629432,0.9395800471158164,standart_yapilandirma,0.49786356
629433,0.7570171724351353,standart_yapilandirma,0.49786356
629435,0.7296142522622566,standart_yapilandirma,0.49786356
629440,0.5973315505855182,standart_yapilandirma,0.49786356
629447,0.821688323613911,standart_yapilandirma,0.49786356
629450,0.8832384026950862,standart_yapilandirma,0.49786356
629451,0.8170567510290898,standart_yapilandirma,0.49786356
629453,0.6688529993987046,standart_yapilandirma,0.49786356
629456,0.7473099173565667,standart_yapilandirma,0.49786356
629462,0.7135302298432037,standart_yapilandirma,0.49786356
629471,0.9994897621936428,standart_yapilandirma,0.49786356
629472,0.9980394323213868,standart_yapilandirma,0.49786356
629473,0.8523436417551569,standart_yapilandirma,0.49786356
629474,0.9976923988273908,standart_yapilandirma,0.49786356
629483,0.9977011069202634,standart_yapilandirma,0.49786356
629484,0.5996562340886887,standart_yapilandirma,0.49786356
629485,0.5741543350675378,standart_yapilandirma,0.49786356
629491,0.9980823759785766,standart_yapilandirma,0.49786356
629498,0.9816363814209136,standart_yapilandirma,0.49786356
629503,0.5141300098885486,standart_yapilandirma,0.49786356
629509,0.8669265953742049,standart_yapilandirma,0.49786356
629516,0.7613578452366843,standart_yapilandirma,0.49786356
629523,0.6568670461178463,standart_yapilandirma,0.49786356
629526,0.6839910923399937,standart_yapilandirma,0.49786356
629529,0.998566653772577,standart_yapilandirma,0.49786356
629533,0.9977789302774304,standart_yapilandirma,0.49786356
629541,0.6523116337789028,standart_yapilandirma,0.49786356
629547,0.9981144697652986,standart_yapilandirma,0.49786356
629554,0.5152611547816048,standart_yapilandirma,0.49786356
629557,0.8673631556931305,standart_yapilandirma,0.49786356
629558,0.998636197500768,standart_yapilandirma,0.49786356
629561,0.537687992755352,standart_yapilandirma,0.49786356
629562,0.9993255926610412,standart_yapilandirma,0.49786356
629564,0.9991206385741386,standart_yapilandirma,0.49786356
629566,0.5530172551485195,standart_yapilandirma,0.49786356
629572,0.6898122475618431,standart_yapilandirma,0.49786356
629575,0.8414418475773244,standart_yapilandirma,0.49786356
629578,0.995044350014304,standart_yapilandirma,0.49786356
629580,0.835511550966533,standart_yapilandirma,0.49786356
629582,0.9965812402414472,standart_yapilandirma,0.49786356
629583,0.6852053629765253,standart_yapilandirma,0.49786356
629584,0.7760445119844277,standart_yapilandirma,0.49786356
629594,0.9899143690643604,standart_yapilandirma,0.49786356
629597,0.998736877773428,standart_yapilandirma,0.49786356
629600,0.5737578868121123,standart_yapilandirma,0.49786356
629609,0.9604532679924046,standart_yapilandirma,0.49786356
629612,0.9954958694074753,standart_yapilandirma,0.49786356
629613,0.7184518731370674,standart_yapilandirma,0.49786356
629614,0.9702902334974006,standart_yapilandirma,0.49786356
629617,0.9982058516302544,standart_yapilandirma,0.49786356
629622,0.996694912012949,standart_yapilandirma,0.49786356
629624,0.5704449521084819,standart_yapilandirma,0.49786356
629625,0.7042472799903046,standart_yapilandirma,0.49786356
629627,0.8158223329096993,standart_yapilandirma,0.49786356
629632,0.99576811681474,standart_yapilandirma,0.49786356
629633,0.9976021825374896,standart_yapilandirma,0.49786356
629637,0.7490214894099434,standart_yapilandirma,0.49786356
629643,0.5719222254148467,standart_yapilandirma,0.49786356
629646,0.9995792691781268,standart_yapilandirma,0.49786356
629648,0.6936056700455282,standart_yapilandirma,0.49786356
629655,0.9946680170000668,standart_yapilandirma,0.49786356
629667,0.752668309410585,standart_yapilandirma,0.49786356
629676,0.89975061784132,standart_yapilandirma,0.49786356
629678,0.7668394741641973,standart_yapilandirma,0.49786356
629688,0.8430156497508992,standart_yapilandirma,0.49786356
629700,0.9989596743691456,standart_yapilandirma,0.49786356
629703,0.9896134968230604,standart_yapilandirma,0.49786356
629705,0.7223101228722975,standart_yapilandirma,0.49786356
629708,0.5672563347426226,standart_yapilandirma,0.49786356
629709,0.695441383533263,standart_yapilandirma,0.49786356
629730,0.6810672308477315,standart_yapilandirma,0.49786356
629739,0.996453394479947,standart_yapilandirma,0.49786356
629741,0.6486548060352695,standart_yapilandirma,0.49786356
629742,0.854997191025229,standart_yapilandirma,0.49786356
629743,0.9717817383328948,standart_yapilandirma,0.49786356
629744,0.6758444189058718,standart_yapilandirma,0.49786356
629752,0.6285839236228363,standart_yapilandirma,0.49786356
629757,0.660769823257732,standart_yapilandirma,0.49786356
629764,0.5783511882383281,standart_yapilandirma,0.49786356
629768,0.9893715719495416,standart_yapilandirma,0.49786356
629774,0.9950274875919252,standart_yapilandirma,0.49786356
629779,0.8747122061570027,standart_yapilandirma,0.49786356
629786,0.6130346503022477,standart_yapilandirma,0.49786356
629787,0.6127229891577292,standart_yapilandirma,0.49786356
629789,0.7113430129608966,standart_yapilandirma,0.49786356
629791,0.9959097403380242,standart_yapilandirma,0.49786356
629795,0.999274293261095,standart_yapilandirma,0.49786356
629796,0.5131208935704669,standart_yapilandirma,0.49786356
629803,0.70118006541115,standart_yapilandirma,0.49786356
629804,0.9962185128151284,standart_yapilandirma,0.49786356
629805,0.9811797568483638,standart_yapilandirma,0.49786356
629807,0.998473475306744,standart_yapilandirma,0.49786356
629810,0.6050713856916712,standart_yapilandirma,0.49786356
629812,0.7565000779631676,standart_yapilandirma,0.49786356
629815,0.841646440429199,standart_yapilandirma,0.49786356
629820,0.5628013149954099,standart_yapilandirma,0.49786356
629823,0.7838565343123808,standart_yapilandirma,0.49786356
629834,0.9996389826067712,standart_yapilandirma,0.49786356
629838,0.6539348796396529,standart_yapilandirma,0.49786356
629839,0.9460555859981264,standart_yapilandirma,0.49786356
629840,0.5808441405442057,standart_yapilandirma,0.49786356
629844,0.9995756667992608,standart_yapilandirma,0.49786356
629847,0.7236909079277454,standart_yapilandirma,0.49786356
629853,0.9974531154356768,standart_yapilandirma,0.49786356
629854,0.9925703390609976,standart_yapilandirma,0.49786356
629876,0.9622208144955656,standart_yapilandirma,0.49786356
629881,0.7453767268918592,standart_yapilandirma,0.49786356
629884,0.9952505142920844,standart_yapilandirma,0.49786356
629886,0.6731109637799759,standart_yapilandirma,0.49786356
629887,0.8520235406034102,standart_yapilandirma,0.49786356
629892,0.7006489780444152,standart_yapilandirma,0.49786356
629900,0.9959311221995096,standart_yapilandirma,0.49786356
629901,0.7869792845556481,standart_yapilandirma,0.49786356
629904,0.9922394000807692,standart_yapilandirma,0.49786356
629905,0.6280659963815338,standart_yapilandirma,0.49786356
629910,0.7886244577077666,standart_yapilandirma,0.49786356
629913,0.9993754829128232,standart_yapilandirma,0.49786356
629916,0.8751566389764273,standart_yapilandirma,0.49786356
629920,0.5102114576214367,standart_yapilandirma,0.49786356
629927,0.7476140177596313,standart_yapilandirma,0.49786356
629928,0.6946640560395053,standart_yapilandirma,0.49786356
629930,0.9936067052059244,standart_yapilandirma,0.49786356
629936,0.6643022772030842,standart_yapilandirma,0.49786356
629940,0.9992165904737966,standart_yapilandirma,0.49786356
629943,0.9994183974015785,standart_yapilandirma,0.49786356
629944,0.7296815803943419,standart_yapilandirma,0.49786356
629946,0.9943322442134144,standart_yapilandirma,0.49786356
629947,0.9947102685259036,standart_yapilandirma,0.49786356
629957,0.6432673570921574,standart_yapilandirma,0.49786356
629961,0.9995363474336312,standart_yapilandirma,0.49786356
629962,0.7700190889816896,standart_yapilandirma,0.49786356
629964,0.8306379718588617,standart_yapilandirma,0.49786356
629965,0.50036040744251,standart_yapilandirma,0.49786356
629973,0.9470540961153874,standart_yapilandirma,0.49786356
629979,0.6715249407652657,standart_yapilandirma,0.49786356
629980,0.9754337799352808,standart_yapilandirma,0.49786356
629987,0.5189489702921248,standart_yapilandirma,0.49786356
629991,0.8171695609602507,standart_yapilandirma,0.49786356
630013,0.9958792706502008,standart_yapilandirma,0.49786356
630025,0.8952172921093479,standart_yapilandirma,0.49786356
630028,0.5968237659993411,standart_yapilandirma,0.49786356
630031,0.9920020843056632,standart_yapilandirma,0.49786356
630032,0.9852293792427383,standart_yapilandirma,0.49786356
630035,0.9926363393842792,standart_yapilandirma,0.49786356
630037,0.710214018099179,standart_yapilandirma,0.49786356
630042,0.5497305423074654,standart_yapilandirma,0.49786356
630043,0.7458482426601785,standart_yapilandirma,0.49786356
630047,0.9990500416990172,standart_yapilandirma,0.49786356
630051,0.6068499008398311,standart_yapilandirma,0.49786356
630052,0.7312921022810268,standart_yapilandirma,0.49786356
630060,0.5827296327396247,standart_yapilandirma,0.49786356
630067,0.9853898852928368,standart_yapilandirma,0.49786356
630068,0.9987961061439348,standart_yapilandirma,0.49786356
630070,0.9007026279192869,standart_yapilandirma,0.49786356
630079,0.7345029940964527,standart_yapilandirma,0.49786356
630090,0.8365609937397955,standart_yapilandirma,0.49786356
630095,0.9666208891500984,standart_yapilandirma,0.49786356
630096,0.9887697205032436,standart_yapilandirma,0.49786356
630098,0.9759364789465506,standart_yapilandirma,0.49786356
630104,0.576995660337752,standart_yapilandirma,0.49786356
630113,0.9969483507066648,standart_yapilandirma,0.49786356
630116,0.9977219966230312,standart_yapilandirma,0.49786356
630117,0.9622298059339358,standart_yapilandirma,0.49786356
630118,0.7974601956638085,standart_yapilandirma,0.49786356
630122,0.98919094295523,standart_yapilandirma,0.49786356
630124,0.5928140287235258,standart_yapilandirma,0.49786356
630125,0.5224421160477444,standart_yapilandirma,0.49786356
630128,0.5842213733671111,standart_yapilandirma,0.49786356
630131,0.7737762904513381,standart_yapilandirma,0.49786356
630136,0.7301819700183241,standart_yapilandirma,0.49786356
630141,0.9966934665960558,standart_yapilandirma,0.49786356
630151,0.9926432662402204,standart_yapilandirma,0.49786356
630155,0.5415227889840943,standart_yapilandirma,0.49786356
630157,0.5186529782388489,standart_yapilandirma,0.49786356
630161,0.9684026503728344,standart_yapilandirma,0.49786356
630162,0.8129392249675693,standart_yapilandirma,0.49786356
630172,0.8176154178105182,standart_yapilandirma,0.49786356
630197,0.8491231362228295,standart_yapilandirma,0.49786356
630199,0.7867335929073205,standart_yapilandirma,0.49786356
630202,0.995003541297416,standart_yapilandirma,0.49786356
630206,0.9988589402996896,standart_yapilandirma,0.49786356
630212,0.9971347175445308,standart_yapilandirma,0.49786356
630214,0.987623081972062,standart_yapilandirma,0.49786356
630215,0.9987515667449218,standart_yapilandirma,0.49786356
630219,0.9910301763515568,standart_yapilandirma,0.49786356
630221,0.5612989895371566,standart_yapilandirma,0.49786356
630222,0.7826970180601049,standart_yapilandirma,0.49786356
630230,0.5195537598475441,standart_yapilandirma,0.49786356
630231,0.9978841368431366,standart_yapilandirma,0.49786356
630238,0.9420556529244208,standart_yapilandirma,0.49786356
630244,0.9974561746437842,standart_yapilandirma,0.49786356
630246,0.9992009283637724,standart_yapilandirma,0.49786356
630255,0.7243732476684737,standart_yapilandirma,0.49786356
630256,0.9723631248111112,standart_yapilandirma,0.49786356
630257,0.5941931881853137,standart_yapilandirma,0.49786356
630259,0.9986317575951332,standart_yapilandirma,0.49786356
630275,0.9892509130876204,standart_yapilandirma,0.49786356
630282,0.9893712351430752,standart_yapilandirma,0.49786356
630286,0.6744085366683357,standart_yapilandirma,0.49786356
630290,0.9930600701653536,standart_yapilandirma,0.49786356
630294,0.5461712481661616,standart_yapilandirma,0.49786356
630297,0.9984464914287934,standart_yapilandirma,0.49786356
630302,0.8690092189392349,standart_yapilandirma,0.49786356
630303,0.5325062271003547,standart_yapilandirma,0.49786356
630311,0.9844556236745228,standart_yapilandirma,0.49786356
630312,0.8360473629905119,standart_yapilandirma,0.49786356
630315,0.77796157097081,standart_yapilandirma,0.49786356
630318,0.999288982389578,standart_yapilandirma,0.49786356
630319,0.7414203832206178,standart_yapilandirma,0.49786356
630327,0.7031597518039242,standart_yapilandirma,0.49786356
630330,0.9993527089029663,standart_yapilandirma,0.49786356
630333,0.9144085493218764,standart_yapilandirma,0.49786356
630339,0.998231745187994,standart_yapilandirma,0.49786356
630346,0.9890373970010098,standart_yapilandirma,0.49786356
630355,0.7804243003094169,standart_yapilandirma,0.49786356
630356,0.8956415497209935,standart_yapilandirma,0.49786356
630357,0.9362443282476186,standart_yapilandirma,0.49786356
630358,0.998860713860482,standart_yapilandirma,0.49786356
630365,0.6244432406783612,standart_yapilandirma,0.49786356
630368,0.9451100311900966,standart_yapilandirma,0.49786356
630371,0.8863952339766166,standart_yapilandirma,0.49786356
630372,0.9297734735075114,standart_yapilandirma,0.49786356
630374,0.5423942753401244,standart_yapilandirma,0.49786356
630375,0.6279603559503766,standart_yapilandirma,0.49786356
630379,0.9993438254039012,standart_yapilandirma,0.49786356
630384,0.5579780607693152,standart_yapilandirma,0.49786356
630385,0.9996536775288892,standart_yapilandirma,0.49786356
630387,0.6836740207587818,standart_yapilandirma,0.49786356
630390,0.6307084802150842,standart_yapilandirma,0.49786356
630391,0.5005690801280664,standart_yapilandirma,0.49786356
630392,0.6014067129646785,standart_yapilandirma,0.49786356
630394,0.9981431105524816,standart_yapilandirma,0.49786356
630410,0.8488019465877532,standart_yapilandirma,0.49786356
630416,0.9858655490383368,standart_yapilandirma,0.49786356
630419,0.9978473045125174,standart_yapilandirma,0.49786356
630421,0.8379613525061984,standart_yapilandirma,0.49786356
630424,0.5810399580424785,standart_yapilandirma,0.49786356
630426,0.7758787468926664,standart_yapilandirma,0.49786356
630436,0.5298765065766242,standart_yapilandirma,0.49786356
630443,0.996765517370745,standart_yapilandirma,0.49786356
630450,0.6991516326982277,standart_yapilandirma,0.49786356
630453,0.726853737464049,standart_yapilandirma,0.49786356
630456,0.6978020457454062,standart_yapilandirma,0.49786356
630461,0.7602291042077312,standart_yapilandirma,0.49786356
630469,0.6579546854740602,standart_yapilandirma,0.49786356
630476,0.7093067279240555,standart_yapilandirma,0.49786356
630479,0.9827627711466836,standart_yapilandirma,0.49786356
630480,0.5222829127188813,standart_yapilandirma,0.49786356
630485,0.8520199412247356,standart_yapilandirma,0.49786356
630487,0.9180733197775656,standart_yapilandirma,0.49786356
630488,0.9736563999496652,standart_yapilandirma,0.49786356
630489,0.7480409229050408,standart_yapilandirma,0.49786356
630490,0.9975858416351884,standart_yapilandirma,0.49786356
630492,0.991976358964748,standart_yapilandirma,0.49786356
630495,0.6146971643709384,standart_yapilandirma,0.49786356
630498,0.9976732423894676,standart_yapilandirma,0.49786356
630516,0.5862573148712271,standart_yapilandirma,0.49786356
630524,0.9945684481507095,standart_yapilandirma,0.49786356
630532,0.6941422966985302,standart_yapilandirma,0.49786356
630538,0.9994685016309636,standart_yapilandirma,0.49786356
630539,0.5467571421750158,standart_yapilandirma,0.49786356
630543,0.8127972781291217,standart_yapilandirma,0.49786356
630544,0.9979487001981566,standart_yapilandirma,0.49786356
630546,0.6273010987945264,standart_yapilandirma,0.49786356
630553,0.9873726912606814,standart_yapilandirma,0.49786356
630556,0.9892732656497076,standart_yapilandirma,0.49786356
630560,0.9949498563727084,standart_yapilandirma,0.49786356
630565,0.8282747056945365,standart_yapilandirma,0.49786356
630567,0.7726345932114927,standart_yapilandirma,0.49786356
630569,0.703877584310788,standart_yapilandirma,0.49786356
630570,0.6528676593149687,standart_yapilandirma,0.49786356
630573,0.6932419124082554,standart_yapilandirma,0.49786356
630576,0.7576772682893989,standart_yapilandirma,0.49786356
630579,0.9434247619550798,standart_yapilandirma,0.49786356
630582,0.5016400242983321,standart_yapilandirma,0.49786356
630590,0.7009069078080363,standart_yapilandirma,0.49786356
630593,0.6224742921638844,standart_yapilandirma,0.49786356
630595,0.5900041162308027,standart_yapilandirma,0.49786356
630596,0.9994219828524552,standart_yapilandirma,0.49786356
630598,0.5070364910398302,standart_yapilandirma,0.49786356
630600,0.5367581215883239,standart_yapilandirma,0.49786356
630601,0.5103824144112714,standart_yapilandirma,0.49786356
630606,0.7292023598730815,standart_yapilandirma,0.49786356
630607,0.6602464800413632,standart_yapilandirma,0.49786356
630644,0.9985153305991328,standart_yapilandirma,0.49786356
630657,0.9838153911483524,standart_yapilandirma,0.49786356
630668,0.9916202640092812,standart_yapilandirma,0.49786356
630669,0.9992800470689236,standart_yapilandirma,0.49786356
630670,0.9280599883148528,standart_yapilandirma,0.49786356
630671,0.9961521105426224,standart_yapilandirma,0.49786356
630673,0.9972274534840028,standart_yapilandirma,0.49786356
630676,0.9981758838159503,standart_yapilandirma,0.49786356
630680,0.7290030123588231,standart_yapilandirma,0.49786356
630681,0.5881645438808707,standart_yapilandirma,0.49786356
630683,0.9996588596314891,standart_yapilandirma,0.49786356
630684,0.6719026653033244,standart_yapilandirma,0.49786356
630685,0.6301417612144687,standart_yapilandirma,0.49786356
630693,0.7956120990838431,standart_yapilandirma,0.49786356
630694,0.9932332252079584,standart_yapilandirma,0.49786356
630697,0.6586272776114246,standart_yapilandirma,0.49786356
630698,0.8539013537253435,standart_yapilandirma,0.49786356
630704,0.6365698169087417,standart_yapilandirma,0.49786356
630705,0.9958762136950744,standart_yapilandirma,0.49786356
630711,0.9778127720095242,standart_yapilandirma,0.49786356
630720,0.5764189398223531,standart_yapilandirma,0.49786356
630724,0.969246894726518,standart_yapilandirma,0.49786356
630732,0.5771330939245932,standart_yapilandirma,0.49786356
630736,0.6478328016358268,standart_yapilandirma,0.49786356
630741,0.9986076406594864,standart_yapilandirma,0.49786356
630743,0.9991980911194044,standart_yapilandirma,0.49786356
630745,0.5397711621684522,standart_yapilandirma,0.49786356
630755,0.9986993254647132,standart_yapilandirma,0.49786356
630760,0.6197478790637472,standart_yapilandirma,0.49786356
630761,0.9914096902386038,standart_yapilandirma,0.49786356
630763,0.6927972459585372,standart_yapilandirma,0.49786356
630765,0.5170736362087909,standart_yapilandirma,0.49786356
630767,0.9990017173332038,standart_yapilandirma,0.49786356
630771,0.8200552483902732,standart_yapilandirma,0.49786356
630774,0.6216437036700635,standart_yapilandirma,0.49786356
630789,0.954528175912098,standart_yapilandirma,0.49786356
630792,0.5742782107380326,standart_yapilandirma,0.49786356
630794,0.9582264952696202,standart_yapilandirma,0.49786356
630796,0.7367564974713118,standart_yapilandirma,0.49786356
630803,0.999026088591036,standart_yapilandirma,0.49786356
630804,0.6628787952514995,standart_yapilandirma,0.49786356
630808,0.9958184668287616,standart_yapilandirma,0.49786356
630811,0.9954526673219416,standart_yapilandirma,0.49786356
630812,0.8671960699803811,standart_yapilandirma,0.49786356
630814,0.5991263752103846,standart_yapilandirma,0.49786356
630815,0.5988225328272502,standart_yapilandirma,0.49786356
630816,0.6530238545692709,standart_yapilandirma,0.49786356
630820,0.7907702394520626,standart_yapilandirma,0.49786356
630821,0.7649453645147265,standart_yapilandirma,0.49786356
630827,0.8006298900059894,standart_yapilandirma,0.49786356
630830,0.9991029317245148,standart_yapilandirma,0.49786356
630832,0.5773803660117387,standart_yapilandirma,0.49786356
630833,0.6993005304120115,standart_yapilandirma,0.49786356
630840,0.5778637514792152,standart_yapilandirma,0.49786356
630842,0.8479981801329158,standart_yapilandirma,0.49786356
630844,0.8107021067647486,standart_yapilandirma,0.49786356
630845,0.6426322573912113,standart_yapilandirma,0.49786356
630854,0.9509131065303762,standart_yapilandirma,0.49786356
630860,0.5296135236181614,standart_yapilandirma,0.49786356
630863,0.716203462377603,standart_yapilandirma,0.49786356
630865,0.9994163248759084,standart_yapilandirma,0.49786356
630866,0.8048951702322418,standart_yapilandirma,0.49786356
630867,0.7736021305922587,standart_yapilandirma,0.49786356
630873,0.9202061878551744,standart_yapilandirma,0.49786356
630874,0.9812499658994074,standart_yapilandirma,0.49786356
630876,0.99865544408906,standart_yapilandirma,0.49786356
630877,0.7638432670479275,standart_yapilandirma,0.49786356
630878,0.7641329731110311,standart_yapilandirma,0.49786356
630886,0.9984340878886244,standart_yapilandirma,0.49786356
630887,0.6682496570667458,standart_yapilandirma,0.49786356
630888,0.7119685052648328,standart_yapilandirma,0.49786356
630890,0.9943044571126,standart_yapilandirma,0.49786356
630898,0.7483373320529738,standart_yapilandirma,0.49786356
630902,0.6130635900707009,standart_yapilandirma,0.49786356
630904,0.6262932856931714,standart_yapilandirma,0.49786356
630905,0.9989020001073216,standart_yapilandirma,0.49786356
630907,0.736171975187057,standart_yapilandirma,0.49786356
630909,0.9525570484398336,standart_yapilandirma,0.49786356
630917,0.5217380116015109,standart_yapilandirma,0.49786356
630919,0.9956576091569592,standart_yapilandirma,0.49786356
630920,0.9937801110207614,standart_yapilandirma,0.49786356
630922,0.9947077129017352,standart_yapilandirma,0.49786356
630940,0.9971486591138098,standart_yapilandirma,0.49786356
630941,0.7973773664574428,standart_yapilandirma,0.49786356
630950,0.9976273816066664,standart_yapilandirma,0.49786356
630955,0.9989174349061252,standart_yapilandirma,0.49786356
630956,0.9923660917787616,standart_yapilandirma,0.49786356
630966,0.6392072442548331,standart_yapilandirma,0.49786356
630975,0.9994622136280904,standart_yapilandirma,0.49786356
630976,0.9910596054993446,standart_yapilandirma,0.49786356
630978,0.9935666825106104,standart_yapilandirma,0.49786356
630982,0.9893827771937642,standart_yapilandirma,0.49786356
630983,0.992675412633309,standart_yapilandirma,0.49786356
630987,0.9980621769663188,standart_yapilandirma,0.49786356
630988,0.9980445344031268,standart_yapilandirma,0.49786356
630995,0.9193431625334978,standart_yapilandirma,0.49786356
631004,0.6746194442060729,standart_yapilandirma,0.49786356
631006,0.7111303121775693,standart_yapilandirma,0.49786356
631012,0.9305599262231568,standart_yapilandirma,0.49786356
631015,0.9976510666311312,standart_yapilandirma,0.49786356
631016,0.5602049119517201,standart_yapilandirma,0.49786356
631019,0.9993330960057868,standart_yapilandirma,0.49786356
631024,0.7929181528565357,standart_yapilandirma,0.49786356
631032,0.7471634901294774,standart_yapilandirma,0.49786356
631035,0.5077476110575175,standart_yapilandirma,0.49786356
631037,0.9990248847782096,standart_yapilandirma,0.49786356
631038,0.9993626148836872,standart_yapilandirma,0.49786356
631039,0.998627279580155,standart_yapilandirma,0.49786356
631042,0.8353275382043694,standart_yapilandirma,0.49786356
631043,0.8876677636465358,standart_yapilandirma,0.49786356
631044,0.5526834943946961,standart_yapilandirma,0.49786356
631047,0.7902041586985185,standart_yapilandirma,0.49786356
631056,0.9903877526270708,standart_yapilandirma,0.49786356
631058,0.7400795520338657,standart_yapilandirma,0.49786356
631060,0.9813032221209,standart_yapilandirma,0.49786356
631074,0.9942836730720614,standart_yapilandirma,0.49786356
631077,0.6671763518576053,standart_yapilandirma,0.49786356
631078,0.7669411780529785,standart_yapilandirma,0.49786356
631079,0.9864330489175216,standart_yapilandirma,0.49786356
